Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-15605,09-11-2024,11-11-2024,Maria Walker,Consumer,East,Office Supplies,Labels,441.18,4,0.1,98.77
ORD-14008,05-08-2022,06-08-2022,Priya Wilson,Corporate,West,Furniture,Chairs,671.77,1,0.3,-214.97
ORD-15510,27-09-2023,30-09-2023,Mohammed Martinez,Consumer,South,Technology,Machines,349.5,2,0,163.14
ORD-10516,02-12-2023,04-12-2023,Mohammed Smith,Home Office,Central,Technology,Machines,3721.92,4,0,804.05
ORD-16519,10-11-2023,14-11-2023,Priya Young,Consumer,West,Office Supplies,Envelopes,101.7,1,0,20.05
ORD-12048,15-04-2023,19-04-2023,Fatima Davis,Corporate,Central,Office Supplies,Binders,19.15,2,0.5,-1.25
ORD-15838,19-07-2024,20-07-2024,Wei Clark,Consumer,West,Technology,Phones,1057.86,2,0.2,125.82
ORD-19504,12-01-2024,14-01-2024,Maria Johnson,Consumer,South,Technology,Phones,238.66,1,0.5,-48.36
ORD-15112,13-08-2023,16-08-2023,Kevin Walker,Consumer,South,Technology,Machines,1693.51,1,0.15,88.76
ORD-18933,08-09-2022,12-09-2022,Nina Smith,Consumer,Central,Office Supplies,Art,730.95,5,0,157.81
ORD-10600,10-03-2022,15-03-2022,Maria Garcia,Consumer,Central,Technology,Phones,697.44,2,0,226.66
ORD-12749,14-06-2024,15-06-2024,Anna Johnson,Home Office,South,Office Supplies,Art,221.82,2,0,36.98
ORD-18768,27-04-2022,28-04-2022,John Lewis,Consumer,West,Technology,Machines,1720.8,2,0.2,-145.73
ORD-13255,05-01-2023,08-01-2023,Priya Davis,Consumer,West,Technology,Machines,2119.89,1,0,788.11
ORD-16934,18-03-2024,20-03-2024,Kevin Garcia,Corporate,West,Furniture,Chairs,829.33,1,0,246.17
ORD-16984,19-10-2023,20-10-2023,Sara Patel,Consumer,East,Technology,Accessories,1307.87,2,0.2,404.38
ORD-12839,11-11-2024,15-11-2024,Linda Lee,Home Office,Central,Office Supplies,Paper,400.26,3,0,181.74
ORD-16700,11-12-2023,16-12-2023,Priya Khan,Home Office,West,Furniture,Tables,207.89,1,0.2,27.06
ORD-13235,01-01-2023,03-01-2023,Linda Lewis,Consumer,East,Office Supplies,Envelopes,511.08,4,0,123.22
ORD-15599,15-01-2024,16-01-2024,Maria Young,Consumer,West,Technology,Machines,2747.18,3,0.4,-302.97
ORD-18917,18-06-2024,21-06-2024,Sara Chen,Home Office,West,Office Supplies,Storage,442.96,4,0.5,-19.83
ORD-13839,02-08-2023,07-08-2023,Kevin Davis,Consumer,East,Furniture,Tables,1066.5,2,0.2,-187.82
ORD-18910,08-12-2024,10-12-2024,Kevin Garcia,Consumer,south,Technology,Accessories,4572.23,3,,-289.74
ORD-16904,26-12-2024,28-12-2024,James Smith,Consumer,East,Technology,Accessories,1130.84,1,0.1,148.23
ORD-17362,12-04-2022,15-04-2022,Maria Brown,Consumer,West,Office Supplies,Paper,33.01,1,0,6.37
ORD-13036,22-05-2022,23-05-2022,David Brown,Consumer,West,Furniture,Tables,290.27,1,0.5,-46.92
ORD-14950,09-09-2024,12-09-2024,Carlos Wilson,Consumer,West,Office Supplies,Labels,310.03,3,0.2,0.32
ORD-10487,25-12-2022,29-12-2022,Nina Young,Corporate,Central,Office Supplies,Paper,59.22,2,0,23.06
ORD-14966,13-03-2022,18-03-2022,John Wilson,Home Office, East ,Office Supplies,Storage,226.69,2,0.1,63.91
ORD-10592,24-12-2023,27-12-2023,Anna Johnson,Consumer,South,Technology,Accessories,435.1,1,0.1,134.13
ORD-11608,08-11-2022,13-11-2022,Tom Patel,Corporate,West,Furniture,Bookcases,1945.79,2,0.15,-715.25
ORD-18317,05-10-2024,08-10-2024,Sara Walker,Corporate,Central,Office Supplies,Storage,34.06,2,0.1,10.05
ORD-16353,27-01-2022,28-01-2022,David Chen,Consumer,West,Office Supplies,Art,179.6,1,0.15,50.42
ORD-17778,27-10-2023,29-10-2023,Anna Garcia,Consumer,East,Furniture,Chairs,800.56,1,0,30.81
ORD-14195,26-11-2022,28-11-2022,Priya Patel,Home Office,East,Office Supplies,Paper,878.52,4,0,208.74
ORD-16922,12-02-2024,14-02-2024,James Martinez,Consumer,South,Technology,Machines,8502.05,5,0,1606.62
ORD-18609,21-09-2022,24-09-2022,Anna Lewis,Corporate,Central,Furniture,Chairs,2423.56,4,0.1,293.93
ORD-12074,12-06-2024,19-06-2024,Nina Patel,Consumer,West,Office Supplies,Storage,1367.52,6,0,380.87
ORD-19476,01-11-2022,04-11-2022,Kevin Lee,Corporate,East,Office Supplies,Storage,186.08,3,0.3,45.24
ORD-10357,24-08-2022,27-08-2022,Carlos Clark,Corporate,Central,Technology,Phones,46.19,1,0.3,-9.44
ORD-12849,04-03-2023,08-03-2023,Anna Patel,Consumer,East,Furniture,Tables,4781.74,5,0.1,-846.85
ORD-14848,02-01-2024,05-01-2024,Tom Garcia,Corporate,Central,Technology,Machines,803.58,2,0.2,172.71
ORD-13365,21-05-2023,23-05-2023,Fatima Wilson,Corporate,East,Office Supplies,Labels,12.26,2,0.1,0.43
ORD-18396,25-11-2023,28-11-2023,James Patel,Home Office,East,Office Supplies,Paper,431.48,2,0,68
ORD-10311,13-02-2022,16-02-2022,Linda Brown,Home Office,East,Technology,Copiers,297.38,3,0.1,43.2
ORD-13314,01-09-2022,08-09-2022,Priya Young,Corporate,East,Office Supplies,Labels,130.53,1,0,28.09
ORD-13130,15-11-2022,17-11-2022,Sara Lee,Consumer,East,Technology,Phones,2167.6,1,0.1,89.15
ORD-10253,07-06-2022,09-06-2022,Fatima Smith,Home Office,West,Office Supplies,Labels,468.69,3,0,157.93
ORD-14111,02-06-2023,06-06-2023,Maria Lewis,Home Office,east,Office Supplies,Storage,305.55,5,0.1,24.06
ORD-11961,15-07-2024,20-07-2024,Mohammed Wilson,Corporate,West,Office Supplies,Art,180.63,3,0,45.74
ORD-14299,18-04-2022,19-04-2022,Fatima Smith,Consumer,West,Furniture,Furnishings,420.33,1,0.2,-125.14
ORD-14132,25-12-2024,28-12-2024,Nina Walker,Corporate,East,Office Supplies,Art,56.76,1,0,20.89
ORD-13404,13-10-2022,16-10-2022,,Home Office,Central,Technology,Copiers,1530.83,1,0.2,111.46
ORD-10435,17-02-2022,21-02-2022,Kevin Lewis,Consumer,East,Office Supplies,Envelopes,99.43,1,0.15,22.69
ORD-10589,27-09-2024,29-09-2024,Anna Lee,Consumer,East,Office Supplies,Art,323.42,4,0.1,88.11
ORD-14001,11-06-2022,13-06-2022,James Smith,Consumer,East,Furniture,Bookcases,57.18,1,0,2.6
ORD-13122,18-02-2023,20-02-2023,Mohammed Rodriguez,Home Office,South,Technology,Accessories,1289.88,5,0.15,272.28
ORD-19424,27-01-2023,31-01-2023,David Chen,Consumer,East,Office Supplies,Paper,128.25,1,0.4,-23.75
ORD-12382,22-08-2023,26-08-2023,Anna Chen,Consumer,Central,Furniture,Bookcases,1023.64,2,0.15,-173.32
ORD-10012,01-01-2023,04-01-2023,Anna Garcia,Corporate,Central,Office Supplies,Envelopes,154.32,3,0.2,27.64
ORD-14752,02-01-2024,03-01-2024,Tom Davis,Corporate,East,Office Supplies,Labels,913.16,5,0.15,262.68
ORD-15544,01-11-2023,02-11-2023,Tom Lee,Consumer,South,Office Supplies,Storage,110.06,2,0.15,15.3
ORD-13803,08-02-2022,09-02-2022,Kevin Patel,Corporate,East,Office Supplies,Paper,335.07,3,0,35.54
ORD-16393,14-08-2024,18-08-2024,Tom Chen,Corporate,West,Furniture,Furnishings,480.15,1,0.2,-16.94
ORD-19076,09-11-2022,14-11-2022,Anna Young,Corporate,East,Furniture,Chairs,1128.7,3,0.2,-18.68
ORD-11530,17-10-2023,19-10-2023,Kevin Young,Home Office,Central,Furniture,Bookcases,1160.67,2,0.2,-356.75
ORD-14636,16-11-2024,18-11-2024,Wei Clark,Home Office,Central,Technology,Copiers,9870.36,4,0,4114.63
ORD-13262,23-03-2024,24-03-2024,Maria Wilson,Home Office,East,Technology,Phones,3492.6,5,0,-40.33
ORD-16306,14-01-2022,16-01-2022,Sara Clark,Consumer,West,Office Supplies,Binders,219.52,2,0.15,23.93
ORD-19011,12-02-2024,13-02-2024,Wei Martinez,Home Office,West,Furniture,Bookcases,385.6,1,0,29.18
ORD-15021,05-06-2024,07-06-2024,Grace Brown,Home Office,West,Technology,Accessories,1738.64,6,0.1,615.48
ORD-13579,06-03-2022,11-03-2022,Carlos Chen,Corporate,East,Technology,Phones,3711.76,4,0,1216.72
ORD-11220,27-04-2022,29-04-2022,Linda Walker,Corporate,Central,Technology,Phones,3799.35,2,0.15,120.36
ORD-16119,13-07-2024,16-07-2024,Grace Rodriguez,Consumer,East,Office Supplies,Paper,223.26,3,0,61.46
ORD-11495,06-10-2024,10-10-2024,Linda Clark,Consumer,south,Office Supplies,Storage,26.14,1,0.2,1.88
ORD-14615,13-05-2023,17-05-2023,Maria Rodriguez,Consumer,West,Office Supplies,Binders,96.76,2,0,18.51
ORD-17424,04-07-2023,08-07-2023,,Corporate,East,Office Supplies,Envelopes,84.87,4,0.3,11.05
ORD-18718,14-12-2024,15-12-2024,David Lewis,Corporate,East,Furniture,Chairs,1133.89,2,0.2,-309.86
ORD-16373,02-12-2022,07-12-2022,Priya Khan,Corporate,South,Technology,Machines,862.52,1,0.2,290.78
ORD-14107,18-09-2023,22-09-2023,Tom Smith,Home Office,East,Office Supplies,Paper,308.81,3,0.2,55.33
ORD-12527,15-11-2022,18-11-2022,Mohammed Chen,Corporate,East,Technology,Machines,5750.93,3,0.2,2038.13
ORD-17943,25-05-2024,28-05-2024,David Brown,Consumer,West,Furniture,Furnishings,418.67,1,0.3,-10.72
ORD-17902,04-10-2024,06-10-2024,Kevin Patel,Consumer,East,Technology,Accessories,4810.74,2,0,719.47
ORD-18510,27-01-2023,30-01-2023,Grace Wilson,Home Office,east,Office Supplies,Storage,456.87,3,0,148.26
ORD-17586,23-09-2022,27-09-2022,Grace Martinez,Consumer,South,Office Supplies,Storage,488.14,2,0,174.99
ORD-13385,26-12-2024,31-12-2024,Wei Lee,Home Office,East,Technology,Machines,1513.18,2,0,22.26
ORD-16267,01-12-2023,04-12-2023,Grace Walker,Corporate,West,Furniture,Chairs,1296.9,2,0.15,220.49
ORD-11878,17-08-2022,20-08-2022,Tom Brown,Consumer,South,Technology,Copiers,1595.83,1,0,390.28
ORD-13148,01-11-2022,02-11-2022,Kevin Smith,Corporate,South,Technology,Accessories,1417.52,1,0.3,-343.01
ORD-11507,12-09-2022,15-09-2022,Fatima Rodriguez,Consumer,Central,Technology,Accessories,1734.46,1,0.1,-216.43
ORD-14130,18-03-2023,20-03-2023,Nina Garcia,Corporate,West,Technology,Accessories,10166.98,5,0.1,-2189.94
ORD-13169,06-08-2023,08-08-2023,,Home Office,Central,Office Supplies,Storage,613.02,5,0.3,35.84
ORD-14801,22-02-2022,26-02-2022,Kevin Chen,Corporate,South,Technology,Copiers,335.48,2,0.15,-63.23
ORD-11844,05-03-2022,08-03-2022,Mohammed Chen,Consumer,West,Office Supplies,Binders,84.63,4,0.15,16.26
ORD-13043,21-07-2022,22-07-2022,Sara Young,Consumer,East,Furniture,Bookcases,2894.4,3,0.1,-437.91
ORD-17728,25-10-2022,27-10-2022,Nina Wilson,Consumer,East,Furniture,Furnishings,105.63,1,0.2,-15.11
ORD-11980,01-08-2022,03-08-2022,Mohammed Patel,Corporate,East,Furniture,Tables,2396.22,3,0,-216.05
ORD-14535,01-11-2023,04-11-2023,Linda Wilson,Corporate,West,Furniture,Furnishings,1602.08,2,0.15,-87.84
ORD-15175,16-05-2022,19-05-2022,Kevin Patel,Home Office,South,Office Supplies,Binders,757.73,4,0.1,14.38
ORD-12117,19-08-2024,24-08-2024,Linda Wilson,Home Office,East,Office Supplies,Envelopes,27.38,1,0,8.79
ORD-12639,09-09-2023,14-09-2023,Carlos Clark,Consumer,East,Office Supplies,Envelopes,210.55,1,0,12.57
ORD-19283,17-03-2024,19-03-2024,Fatima Young,Corporate,East,Office Supplies,Storage,743.7,3,0,120.37
ORD-15020,24-08-2022,27-08-2022,Linda Rodriguez,Home Office,Central,Office Supplies,Envelopes,293.87,2,0.1,22.57
ORD-13714,04-08-2022,06-08-2022,Priya Lewis,Consumer,West,Technology,Accessories,2338.83,2,0.5,-233.94
ORD-11688,16-09-2022,18-09-2022,Tom Martinez,Corporate,South,Technology,Accessories,12313.89,6,0.1,3275.5
ORD-18853,18-12-2024,21-12-2024,Grace Wilson,Corporate,Central,Technology,Copiers,1843.22,5,0.5,84.61
ORD-15115,25-01-2022,27-01-2022,Anna Chen,Consumer,West,Office Supplies,Envelopes,193.44,1,0.15,-6.48
ORD-15652,07-11-2023,08-11-2023,Fatima Johnson,Consumer,South,Furniture,Tables,721.05,1,0.2,-155.36
ORD-10902,23-03-2024,28-03-2024,Kevin Young,Consumer,Central,Office Supplies,Labels,395.82,2,0.1,66.06
ORD-11134,19-07-2024,20-07-2024,Nina Clark,Consumer,West,Office Supplies,Paper,174.23,5,0.3,34.48
ORD-16285,25-04-2022,28-04-2022,Priya Smith,Consumer,South,Office Supplies,Storage,151.44,3,0,45.52
ORD-11108,02-10-2024,03-10-2024,Maria Patel,Consumer,West,Office Supplies,Envelopes,372.56,2,0.2,72.64
ORD-14973,23-01-2024,28-01-2024,Fatima Johnson,Home Office,East,Technology,Machines,5219.94,3,0,-619.86
ORD-13059,19-05-2024,23-05-2024,Kevin Johnson,Corporate,South,Office Supplies,Storage,446.23,3,0.3,22.16
ORD-16450,07-08-2023,10-08-2023,Nina Wilson,Home Office,West,Office Supplies,Envelopes,671.81,4,0.2,4.63
ORD-19511,08-01-2023,10-01-2023,Maria Young,Consumer,East,Office Supplies,Storage,464.8,2,0,91.8
ORD-15491,03-08-2022,04-08-2022,David Patel,Consumer,South,Furniture,Furnishings,205.08,2,0,23.02
ORD-17618,26-06-2022,28-06-2022,Mohammed Brown,Consumer,Central,Technology,Machines,2772,3,0.15,105.01
ORD-16254,20-08-2024,22-08-2024,Fatima Smith,Home Office,West,Technology,Copiers,4449.4,5,0,477.83
ORD-10768,11-01-2024,14-01-2024,Linda Khan,Consumer,South,Office Supplies,Storage,22.77,1,0.3,2.12
ORD-14849,22-06-2024,24-06-2024,David Smith,Corporate,Central,Office Supplies,Envelopes,29.74,1,0.2,5.12
ORD-19700,11-12-2024,12-12-2024,Maria Young,Consumer, South ,Office Supplies,Art,170.87,1,0,35.99
ORD-19350,17-04-2022,21-04-2022,David Wilson,Consumer,East,Office Supplies,Paper,913.67,6,0.15,262
ORD-10617,24-08-2022,25-08-2022,Sara Martinez,Home Office,West,Office Supplies,Art,753.4,4,0,178.3
ORD-18607,16-12-2024,17-12-2024,Kevin Johnson,Corporate,West,Office Supplies,Labels,383.19,3,0,134.56
ORD-12138,07-12-2024,11-12-2024,Mohammed Garcia,Consumer,Central,Office Supplies,Art,223.9,2,0.4,23.84
ORD-17388,27-04-2024,29-04-2024,Linda Wilson,Consumer,Central,Office Supplies,Art,328.98,2,0.15,77.21
ORD-10795,23-07-2024,27-07-2024,Wei Smith,Home Office,East,Furniture,Bookcases,568.17,1,0,28.06
ORD-14911,02-12-2022,06-12-2022,Linda Khan,Consumer,East,Furniture,Bookcases,2519.94,3,0,234.76
ORD-13837,04-10-2024,09-10-2024,David Smith,Consumer,East,Office Supplies,Paper,214.53,1,0,54.88
ORD-17102,10-12-2022,17-12-2022,Linda Smith,Corporate,South,Technology,Accessories,3957.01,2,0.2,1777.51
ORD-17116,12-11-2022,15-11-2022,John Wilson,Consumer,Central,Office Supplies,Envelopes,59.54,1,0.4,-6.47
ORD-13875,18-11-2023,20-11-2023,Nina Martinez,Consumer,Central,Technology,Phones,4533.57,6,0.1,606.23
ORD-14733,11-02-2024,12-02-2024,Nina Chen,Consumer,Central,Office Supplies,Labels,398.3,2,0.1,56.09
ORD-18397,07-11-2022,09-11-2022,Nina Martinez,Corporate,South,Furniture,Chairs,556.77,1,0.2,99.1
ORD-17894,18-07-2024,22-07-2024,Carlos Brown,Consumer,East,Furniture,Bookcases,122.72,1,0.3,-24.06
ORD-13840,16-07-2022,17-07-2022,Nina Young,Consumer,South,Technology,Copiers,4028.22,3,0,1357.03
ORD-16798,08-04-2024,10-04-2024,Maria Patel,Home Office,Central,Office Supplies,Labels,188.02,2,0.3,-1.27
ORD-11325,20-07-2022,25-07-2022,Anna Walker,Consumer,East,Technology,Phones,1537.64,1,0.1,-84.34
ORD-19558,08-11-2022,11-11-2022,Linda Smith,Home Office,Central,Office Supplies,Envelopes,78.86,1,0.2,14.67
ORD-12164,17-10-2024,18-10-2024,Sara Khan,Consumer,West,Technology,Copiers,985.94,1,0.2,-231.24
ORD-16533,01-06-2023,02-06-2023,Tom Walker,Consumer,South,Technology,Machines,2624.21,2,0.2,373.16
ORD-13756,04-04-2022,05-04-2022,Mohammed Martinez,Consumer,West,Technology,Machines,1115.82,3,0.4,158.64
ORD-12110,12-02-2023,14-02-2023,Tom Clark,Consumer,East,Technology,Copiers,4619.05,3,0.1,679.39
ORD-11087,16-09-2023,19-09-2023,Linda Brown,Corporate,West,Office Supplies,Storage,76.9,1,0,24.18
ORD-14077,19-05-2022,21-05-2022,Maria Rodriguez,Consumer,South,Office Supplies,Binders,421.44,3,0.1,35.81
ORD-17864,16-08-2022,17-08-2022,Nina Smith,Consumer,West,Office Supplies,Envelopes,80.19,1,0.1,17.99
ORD-14253,06-12-2022,11-12-2022,Tom Garcia,Consumer,West,Furniture,Tables,181.84,2,0.2,1.76
ORD-14534,27-01-2024,29-01-2024,Priya Johnson,Corporate,South,Office Supplies,Labels,475.75,3,0.15,99.69
ORD-16566,04-08-2024,06-08-2024,Sara Martinez,Consumer,West,Office Supplies,Binders,78.43,1,0.1,24.61
ORD-17958,03-12-2023,05-12-2023,Nina Chen,Corporate,Central,Office Supplies,Labels,216.5,1,0.1,23.9
ORD-17366,07-08-2022,12-08-2022,Mohammed Davis,Corporate,Central,Furniture,Tables,381.14,1,0.2,6.96
ORD-11569,08-10-2024,10-10-2024,Wei Young,Consumer,West,Office Supplies,Paper,22,1,0.3,-1.91
ORD-18776,05-08-2022,07-08-2022,Maria Davis,Consumer,East,Office Supplies,Binders,336.82,2,0.15,31.33
ORD-11237,04-07-2024,08-07-2024,Maria Smith,Home Office,East,Office Supplies,Paper,17.91,2,0.3,-1.31
ORD-19006,20-03-2024,22-03-2024,Nina Clark,Consumer,Central,Furniture,Furnishings,350.72,1,0.3,-42.85
ORD-12304,12-11-2022,13-11-2022,Kevin Davis,Consumer,Central,Technology,Machines,4937.22,3,0,-932.75
ORD-19317,15-08-2022,17-08-2022,Tom Davis,Consumer,West,Office Supplies,Labels,181.71,1,0.15,8.24
ORD-11603,05-04-2022,10-04-2022,Fatima Lee,Consumer,South,Office Supplies,Art,329.74,2,0,8.56
ORD-17402,26-08-2024,30-08-2024,Carlos Rodriguez,Consumer,East,Office Supplies,Storage,409.19,3,0.1,108.43
ORD-18871,10-04-2022,13-04-2022,Linda Davis,Home Office,South,Office Supplies,Labels,16.15,1,0.1,4.58
ORD-19470,27-12-2022,28-12-2022,John Garcia,Corporate,East,Office Supplies,Paper,245.85,1,0,43.17
ORD-18404,11-03-2023,15-03-2023,David Smith,Consumer,CENTRAL,Furniture,Tables,1594.52,2,0,-136.35
ORD-16131,18-02-2024,19-02-2024,Anna Khan,Consumer,West,Technology,Accessories,1027.1,1,0,139.81
ORD-14974,12-08-2023,13-08-2023,Mohammed Clark,Consumer,Central,Furniture,Furnishings,1093.26,1,0,162.95
ORD-11539,05-06-2024,06-06-2024,Anna Brown,Corporate,Central,Furniture,Tables,1181.66,3,0.1,-68.57
ORD-10908,13-12-2024,15-12-2024,David Clark,Consumer,West,Office Supplies,Labels,408.08,2,0.1,82.53
ORD-10847,02-06-2023,03-06-2023,Grace Martinez,Home Office,East,Technology,Copiers,3582.64,4,0,-336.82
ORD-10461,26-10-2023,27-10-2023,,Home Office,West,Technology,Copiers,3395.97,3,0,-524.92
ORD-17047,17-02-2024,20-02-2024,Mohammed Khan,Home Office,East,Office Supplies,Envelopes,359.27,3,0.15,47.75
ORD-10813,06-12-2022,13-12-2022,Sara Johnson,Corporate,South,Office Supplies,Binders,97.93,3,0.1,13.51
ORD-11522,14-08-2022,15-08-2022,Grace Smith,Consumer,Central,Office Supplies,Envelopes,448.92,4,0.1,58.2
ORD-15889,22-09-2023,26-09-2023,Wei Khan,Home Office,East,Furniture,Chairs,2212.22,2,0,656.02
ORD-11054,12-07-2022,15-07-2022,Nina Davis,Corporate,East,Technology,Phones,2375.55,4,0.15,-202.87
ORD-15986,03-08-2023,06-08-2023,Grace Lee,Consumer,South,Office Supplies,Paper,72.1,5,0,25.89
ORD-17436,19-02-2023,23-02-2023,Fatima Garcia,Corporate,Central,Technology,Copiers,4399.23,4,0.15,-127.11
ORD-12218,04-03-2024,08-03-2024,John Lewis,Home Office,West,Furniture,Furnishings,2504.28,3,0,291.75
ORD-11806,17-06-2022,22-06-2022,Maria Khan,Corporate,West,Office Supplies,Binders,451.31,3,0.3,-36.53
ORD-13741,17-07-2024,22-07-2024,Priya Garcia,Corporate,Central,Office Supplies,Binders,1084.13,6,0.2,145.13
ORD-19678,27-11-2023,28-11-2023,John Khan,Home Office,East,Office Supplies,Envelopes,203.05,1,0.15,30.53
ORD-14139,08-04-2024,12-04-2024,Wei Young,Consumer,East,Office Supplies,Art,212.76,4,0.1,39.58
ORD-15276,14-01-2022,16-01-2022,John Clark,Home Office,Central,Office Supplies,Labels,59.07,2,0.2,-6.35
ORD-18101,10-07-2023,13-07-2023,Mohammed Khan,Corporate,South,Technology,Phones,9316.85,5,0.15,-1685.42
ORD-13260,07-11-2024,11-11-2024,Anna Clark,Consumer,Central,Office Supplies,Binders,10.04,1,0,2.08
ORD-12157,11-10-2022,15-10-2022,Tom Brown,Home Office,East,Office Supplies,Binders,676.47,3,0,232.91
ORD-14832,05-02-2024,06-02-2024,John Martinez,Consumer,South,Office Supplies,Storage,538,5,0,101.09
ORD-10776,18-08-2022,20-08-2022,Mohammed Smith,Consumer,East,Office Supplies,Envelopes,224.6,2,0,71.32
ORD-12859,10-03-2023,13-03-2023,Linda Khan,Consumer,West,Furniture,Bookcases,592.79,2,0.15,-58.88
ORD-13926,05-11-2024,07-11-2024,Grace Smith,Consumer,West,Office Supplies,Art,247.07,1,0,71.67
ORD-17548,13-09-2023,16-09-2023,Maria Brown,Corporate,South,Office Supplies,Storage,47.09,1,0.2,-0.96
ORD-18068,12-01-2023,13-01-2023,Grace Chen,Home Office,Central,Office Supplies,Binders,153.92,2,0,39.18
ORD-14785,24-12-2022,25-12-2022,Priya Clark,Corporate,Central,Office Supplies,Art,738.07,4,0.1,127.73
ORD-13598,26-09-2024,27-09-2024,Maria Rodriguez,Consumer,East,Office Supplies,Envelopes,164.06,1,0.2,-4.26
ORD-17186,25-11-2022,29-11-2022,Nina Chen,Consumer,South,Technology,Machines,13489.26,6,0,2988.44
ORD-11533,26-09-2023,01-10-2023,Maria Brown,Consumer,Central,Office Supplies,Art,205.87,1,0.1,50.29
ORD-14287,08-04-2024,11-04-2024,Wei Martinez,Home Office,East,Office Supplies,Storage,162.79,6,0.15,10.56
ORD-12273,13-12-2023,15-12-2023,Linda Brown,Consumer,East,Office Supplies,Paper,340.25,3,0.1,67.24
ORD-14748,24-02-2022,27-02-2022,Anna Johnson,Consumer,West,Office Supplies,Envelopes,727.35,6,0.5,-27.7
ORD-18218,07-01-2022,08-01-2022,James Lee,Corporate,East,Furniture,Bookcases,1892.57,3,0.1,-80.82
ORD-18643,22-12-2023,26-12-2023,Carlos Lee,Consumer,South,Furniture,Bookcases,619.38,1,0.15,-22.15
ORD-13343,24-12-2024,26-12-2024,Mohammed Garcia,Consumer,South,Office Supplies,Envelopes,44.84,2,0.1,7.7
ORD-15554,14-09-2022,17-09-2022,Maria Chen,Home Office,Central,Technology,Phones,2946.1,2,0.3,87.53
ORD-14433,13-08-2024,15-08-2024,Carlos Wilson,Consumer,East,Office Supplies,Paper,21.66,4,0.15,0.59
ORD-11942,25-11-2023,27-11-2023,Wei Garcia,Corporate,South,Office Supplies,Storage,12.01,1,0.1,0.88
ORD-14991,04-10-2023,07-10-2023,Sara Lewis,Home Office,Central,Technology,Accessories,5783.61,3,0,1377.59
ORD-19253,25-11-2023,30-11-2023,John Young,Home Office,Central,Office Supplies,Envelopes,209.8,1,0.1,38.71
ORD-11732,02-07-2024,07-07-2024,Nina Martinez,Consumer,West,Technology,Phones,1475.93,2,0.1,2.06
ORD-11503,19-03-2024,20-03-2024,Wei Patel,Home Office,Central,Furniture,Tables,211.19,2,0.3,-5.5
ORD-18517,10-09-2024,13-09-2024,David Patel,Home Office,West,Technology,Machines,161.66,2,0,-7.6
ORD-18209,22-10-2024,29-10-2024,Sara Lee,Consumer,East,Technology,Accessories,4994.24,6,0.1,-498.51
ORD-14223,22-11-2022,25-11-2022,Tom Garcia,Corporate,EAST,Furniture,Furnishings,795.33,1,0.15,119.51
ORD-12165,02-05-2023,04-05-2023,John Garcia,Consumer,West,Technology,Phones,283.55,1,0,-1.65
